aliveTime,authTime,connectTime,httpType,ipAddress,position,speed
,,,,,,
1分钟,2017/6/11 8:15,0.315,HTTP,115.220.6.186:808,浙江宁波,1.579
,,,,,,
37天,2017/6/11 8:14,0.985,HTTPS,122.241.75.200:808,浙江丽水,4.928
,,,,,,
45天,2017/6/11 8:13,0.628,HTTP,117.43.1.176:808,江西九江,3.14
,,,,,,
1分钟,2017/6/11 8:11,0.04,HTTPS,222.94.149.61:808,江苏南京,0.203
,,,,,,
1分钟,2017/6/11 8:11,0.081,HTTPS,123.163.129.136:808,河南三门峡,0.406
,,,,,,
1分钟,2017/6/11 8:11,0.043,HTTPS,123.163.142.49:808,河南开封,0.218
,,,,,,
1分钟,2017/6/11 8:11,0.049,HTTPS,123.163.152.224:808,河南三门峡,0.249
,,,,,,
1分钟,2017/6/11 8:11,0.029,HTTPS,112.248.8.155:808,山东枣庄,0.147
,,,,,,
1分钟,2017/6/11 8:11,0.063,HTTPS,113.58.232.231:808,海南海口,0.319
,,,,,,
9分钟,2017/6/11 8:10,1.182,HTTPS,125.106.131.44:808,浙江衢州,5.912
,,,,,,
1小时,2017/6/11 8:03,1.458,HTTPS,59.62.127.163:808,江西鹰潭,7.292
,,,,,,
41天,2017/6/11 8:00,0.634,HTTP,221.229.44.126:808,江苏扬州,3.173
,,,,,,
36天,2017/6/11 8:00,0.037,HTTPS,221.229.45.107:808,江苏扬州,0.187
,,,,,,
1分钟,2017/6/11 8:00,1.099,HTTPS,182.45.23.133:808,山东,5.498
,,,,,,
1分钟,2017/6/11 7:55,0.369,HTTPS,123.55.178.54:808,河南三门峡,1.845
,,,,,,
1分钟,2017/6/11 7:55,0.277,HTTPS,113.93.187.245:808,广东江门,1.385
,,,,,,
91天,2017/6/11 7:55,0.065,HTTP,114.239.0.211:808,江苏宿迁,0.329
,,,,,,
1分钟,2017/6/11 7:55,0.045,HTTPS,223.240.208.232:3128,安徽合肥,0.228
,,,,,,
10分钟,2017/6/11 7:55,0.28,HTTPS,49.86.62.121:808,江苏扬州,1.403
,,,,,,
11分钟,2017/6/11 7:41,0.649,HTTP,111.72.230.207:808,江西鹰潭,3.245
,,,,,,
54天,2017/6/11 7:40,0.538,HTTPS,175.155.243.53:808,四川德阳,2.692
,,,,,,
1分钟,2017/6/11 7:33,1.334,HTTPS,125.106.249.172:808,浙江衢州,6.673
,,,,,,
1分钟,2017/6/11 7:33,1.115,HTTPS,119.5.221.175:808,四川眉山,5.578
,,,,,,
1分钟,2017/6/11 7:33,0.04,HTTPS,114.238.42.175:808,江苏淮安,0.2
,,,,,,
1分钟,2017/6/11 7:33,0.718,HTTPS,114.238.62.92:808,江苏淮安,3.59
,,,,,,
5天,2017/6/11 7:31,1.473,HTTPS,218.87.190.136:808,江西鹰潭,7.368
,,,,,,
65天,2017/6/11 7:31,0.048,HTTPS,114.239.2.42:808,江苏宿迁,0.242
,,,,,,
7天,2017/6/11 7:31,0.201,HTTP,171.13.37.43:808,河南,1.009
,,,,,,
1分钟,2017/6/11 7:31,0.068,HTTP,111.76.225.220:808,江西南昌,0.341
,,,,,,
46分钟,2017/6/11 7:31,0.059,HTTPS,119.7.74.232:808,四川德阳,0.296
,,,,,,
1分钟,2017/6/11 7:30,0.703,HTTP,122.241.73.13:808,浙江丽水,3.516
,,,,,,
8分钟,2017/6/11 7:30,0.248,HTTPS,60.178.87.108:808,浙江宁波,1.24
,,,,,,
1分钟,2017/6/11 7:30,1.087,HTTP,125.106.251.101:808,浙江衢州,5.437
,,,,,,
1分钟,2017/6/11 7:22,0.371,HTTPS,115.151.4.124:808,江西宜春,1.858
,,,,,,
27分钟,2017/6/11 7:22,0.064,HTTPS,59.62.97.89:808,江西鹰潭,0.32
,,,,,,
27分钟,2017/6/11 7:22,0.21,HTTPS,111.76.227.253:808,江西南昌,1.052
,,,,,,
1分钟,2017/6/11 7:22,0.608,HTTPS,171.39.233.194:8123,广西,3.041
,,,,,,
16天,2017/6/11 7:15,0.234,HTTPS,115.151.3.62:808,江西宜春,1.172
,,,,,,
524天,2017/6/11 7:13,1.481,HTTP,110.73.50.1:8123,广西南宁,7.405
,,,,,,
10分钟,2017/6/11 7:11,1.17,HTTPS,117.43.1.94:808,江西九江,5.85
,,,,,,
88天,2017/6/11 7:11,0.294,HTTP,123.169.85.229:808,山东淄博,1.473
,,,,,,
1分钟,2017/6/11 7:11,0.078,HTTPS,121.206.52.124:808,福建漳州,0.392
,,,,,,
57天,2017/6/11 7:11,0.039,HTTPS,49.86.62.238:808,江苏扬州,0.196
,,,,,,
483天,2017/6/11 7:11,0.082,HTTP,171.39.39.28:8123,广西百色,0.411
,,,,,,
9天,2017/6/11 7:11,0.045,HTTP,114.239.2.72:808,江苏宿迁,0.225
,,,,,,
69天,2017/6/11 7:11,0.791,HTTP,218.64.92.141:808,江西吉安,3.958
,,,,,,
15小时,2017/6/11 7:02,1.226,HTTPS,115.203.156.191:53281,浙江台州,6.13
,,,,,,
1分钟,2017/6/11 7:00,0.836,HTTPS,117.43.44.254:808,江西鹰潭,4.181
,,,,,,
1分钟,2017/6/11 7:00,0.891,HTTPS,117.43.1.231:808,江西九江,4.457
,,,,,,
1分钟,2017/6/11 6:55,0.369,HTTPS,36.6.196.255:808,安徽,1.845
,,,,,,
1分钟,2017/6/11 6:55,0.083,HTTPS,117.43.44.200:808,江西鹰潭,0.419
,,,,,,
1分钟,2017/6/11 6:45,0.488,HTTP,114.239.147.5:808,江苏宿迁市泗阳县,2.44
,,,,,,
1分钟,2017/6/11 6:45,0.507,HTTP,114.99.23.66:808,安徽安庆,2.537
,,,,,,
1分钟,2017/6/11 6:44,0.92,HTTPS,59.62.83.248:808,江西鹰潭,4.602
,,,,,,
21分钟,2017/6/11 6:32,0.048,HTTPS,122.245.71.115:808,浙江宁波,0.24
,,,,,,
1分钟,2017/6/11 6:30,0.323,HTTP,123.55.93.37:808,河南新乡,1.619
,,,,,,
1分钟,2017/6/11 6:30,0.557,HTTP,218.64.93.79:808,江西吉安,2.785
,,,,,,
1分钟,2017/6/11 6:30,0.716,HTTP,122.245.66.248:808,浙江宁波,3.582
,,,,,,
2小时,2017/6/11 6:30,0.034,HTTPS,115.215.69.142:808,浙江宁波,0.172
,,,,,,
1天,2017/6/11 6:26,0.117,HTTPS,222.76.118.149:808,福建福州,0.585
,,,,,,
8天,2017/6/11 6:25,1.087,HTTPS,59.62.124.134:808,江西鹰潭,5.439
,,,,,,
1小时,2017/6/11 6:22,0.048,HTTPS,115.215.69.222:808,浙江宁波,0.242
,,,,,,
1分钟,2017/6/11 6:22,0.05,HTTPS,114.230.98.126:808,江苏扬州,0.253
,,,,,,
50天,2017/6/11 6:22,1.217,HTTP,175.43.106.163:808,福建泉州,6.088
,,,,,,
36天,2017/6/11 6:22,0.057,HTTPS,114.239.144.236:808,江苏宿迁市泗阳县,0.285
,,,,,,
28天,2017/6/11 6:20,0.825,HTTPS,119.5.1.27:808,四川南充,4.128
,,,,,,
92天,2017/6/11 6:20,0.046,HTTP,119.5.0.9:808,四川南充,0.231
,,,,,,
36天,2017/6/11 6:20,0.485,HTTP,36.99.207.242:808,浙江,2.426
,,,,,,
1分钟,2017/6/11 6:15,0.08,HTTP,114.239.148.172:808,江苏宿迁市泗阳县,0.402
,,,,,,
73天,2017/6/11 6:15,0.07,HTTP,175.155.154.190:808,四川德阳,0.353
,,,,,,
54天,2017/6/11 6:12,0.22,HTTP,121.226.152.204:808,江苏盐城,1.101
,,,,,,
1分钟,2017/6/11 6:11,0.059,HTTPS,180.110.6.15:808,江苏南京,0.295
,,,,,,
1分钟,2017/6/11 6:11,0.042,HTTPS,111.72.244.44:808,江西鹰潭,0.211
,,,,,,
1分钟,2017/6/11 6:11,0.09,HTTPS,121.226.164.198:808,江苏,0.45
,,,,,,
1分钟,2017/6/11 6:11,0.063,HTTPS,115.213.200.121:808,浙江丽水,0.316
,,,,,,
50天,2017/6/11 6:11,0.27,HTTPS,115.220.1.116:808,浙江宁波,1.354
,,,,,,
1分钟,2017/6/11 6:11,0.058,HTTPS,115.220.144.255:808,浙江宁波,0.291
,,,,,,
1小时,2017/6/11 6:10,1.024,HTTPS,110.73.48.39:8123,广西南宁,5.124
,,,,,,
2小时,2017/6/11 6:10,0.045,HTTPS,60.184.172.87:808,浙江丽水,0.226
,,,,,,
53分钟,2017/6/11 6:04,0.049,HTTPS,114.230.219.117:808,江苏扬州,0.246
,,,,,,
16分钟,2017/6/11 6:02,0.462,HTTP,122.241.74.222:808,浙江丽水,2.313
,,,,,,
39分钟,2017/6/11 6:01,0.052,HTTPS,119.7.72.221:808,四川德阳,0.264
,,,,,,
4分钟,2017/6/11 6:00,0.317,HTTPS,222.89.83.6:808,河南新乡,1.585
,,,,,,
1分钟,2017/6/11 5:55,0.064,HTTPS,59.62.126.214:808,江西鹰潭,0.324
,,,,,,
1分钟,2017/6/11 5:55,0.043,HTTPS,180.121.133.47:808,江苏南通,0.219
,,,,,,
23天,2017/6/11 5:55,0.033,HTTPS,221.229.46.173:808,江苏扬州,0.165
,,,,,,
1分钟,2017/6/11 5:55,0.031,HTTPS,123.163.160.100:808,河南三门峡,0.155
,,,,,,
24分钟,2017/6/11 5:55,0.06,HTTP,221.229.45.187:808,江苏扬州,0.3
,,,,,,
31分钟,2017/6/11 5:54,0.058,HTTPS,113.69.212.194:808,广东佛山,0.292
,,,,,,
41分钟,2017/6/11 5:52,0.066,HTTPS,113.58.234.216:808,海南海口,0.331
,,,,,,
1分钟,2017/6/11 5:46,0.275,HTTP,111.79.198.72:808,江西赣州,1.375
,,,,,,
34分钟,2017/6/11 5:45,0.658,HTTPS,60.184.172.231:808,浙江丽水,3.291
,,,,,,
1分钟,2017/6/11 5:45,0.044,HTTP,218.87.190.38:808,江西鹰潭,0.22
,,,,,,
1分钟,2017/6/11 5:45,0.19,HTTPS,183.153.13.13:808,浙江台州,0.953
,,,,,,
1分钟,2017/6/11 5:45,0.043,HTTPS,60.184.172.8:808,浙江丽水,0.219
,,,,,,
59天,2017/6/11 5:44,0.442,HTTPS,218.64.93.234:808,江西吉安,2.213
,,,,,,
19分钟,2017/6/11 5:42,0.707,HTTPS,144.255.160.33:808,山东,3.539
,,,,,,
86天,2017/6/11 5:41,1.571,HTTP,114.239.2.243:808,江苏宿迁,7.857
,,,,,,
1分钟,2017/6/11 5:33,0.913,HTTPS,124.135.101.96:808,山东枣庄,4.565
,,,,,,
1小时,2017/6/11 5:33,0.086,HTTPS,122.241.73.126:808,浙江丽水,0.432
,,,,,,
1分钟,2017/6/11 5:33,0.67,HTTPS,123.55.186.75:808,河南三门峡,3.354
,,,,,,
1分钟,2017/6/11 5:33,0.378,HTTPS,123.169.89.147:808,山东淄博,1.89
,,,,,,
16分钟,2017/6/11 5:31,0.379,HTTP,114.230.96.68:808,江苏扬州,1.896
,,,,,,
1分钟,2017/6/11 5:31,0.901,HTTP,59.62.86.129:808,江西鹰潭,4.505
,,,,,,
1分钟,2017/6/11 5:31,0.046,HTTP,144.255.163.138:808,山东,0.233
,,,,,,
4小时,2017/6/11 5:22,0.327,HTTPS,122.245.65.185:808,浙江宁波,1.636
,,,,,,
22天,2017/6/11 5:21,0.043,HTTP,123.55.89.52:808,河南新乡,0.218
,,,,,,
88天,2017/6/11 5:15,0.045,HTTP,114.239.150.236:808,江苏宿迁市泗阳县,0.227
,,,,,,
23天,2017/6/11 5:15,0.212,HTTPS,114.239.148.18:808,江苏宿迁市泗阳县,1.061
,,,,,,
1分钟,2017/6/11 5:15,0.086,HTTP,123.169.84.103:808,山东淄博,0.434
,,,,,,
52分钟,2017/6/11 5:14,0.468,HTTPS,120.38.8.18:808,福建漳州,2.34
,,,,,,
30天,2017/6/11 5:12,0.694,HTTPS,115.213.201.19:808,浙江丽水,3.474
,,,,,,
17分钟,2017/6/11 5:12,0.051,HTTPS,122.241.74.67:808,浙江丽水,0.259
,,,,,,
4小时,2017/6/11 5:12,0.221,HTTPS,117.91.138.123:808,江苏扬州,1.109
,,,,,,
38分钟,2017/6/11 5:11,0.177,HTTPS,60.184.175.194:808,浙江丽水,0.889
,,,,,,
1分钟,2017/6/11 5:11,0.057,HTTPS,114.238.144.43:808,江苏淮安,0.285
,,,,,,
524天,2017/6/11 5:11,0.166,HTTP,110.73.1.35:8123,广西防城港,0.834
,,,,,,
1分钟,2017/6/11 5:11,0.118,HTTPS,125.89.120.240:808,广东河源,0.594
,,,,,,
37分钟,2017/6/11 5:10,0.571,HTTPS,115.203.95.156:808,浙江台州,2.855
,,,,,,
49分钟,2017/6/11 5:04,0.205,HTTP,183.151.40.22:808,浙江丽水,1.027
,,,,,,
50分钟,2017/6/11 5:01,0.047,HTTPS,123.163.162.94:808,河南三门峡,0.237
,,,,,,
27天,2017/6/11 5:01,0.127,HTTPS,113.121.249.244:808,山东德州,0.635
,,,,,,
28分钟,2017/6/11 5:01,0.055,HTTPS,122.241.73.136:808,浙江丽水,0.279
,,,,,,
31分钟,2017/6/11 5:01,0.148,HTTP,59.62.127.20:808,江西鹰潭,0.743
,,,,,,
97天,2017/6/11 5:01,0.044,HTTP,175.155.25.34:808,四川德阳,0.221
,,,,,,
49分钟,2017/6/11 5:01,0.14,HTTPS,115.220.147.12:808,浙江宁波,0.704
,,,,,,
49天,2017/6/11 5:01,0.059,HTTPS,222.85.50.136:808,河南平顶山,0.295
,,,,,,
1分钟,2017/6/11 5:00,0.061,HTTP,59.62.118.238:808,江西鹰潭,0.305
,,,,,,
94天,2017/6/11 5:00,0.276,HTTP,175.155.240.79:808,四川德阳,1.381
,,,,,,
23天,2017/6/11 5:00,1.173,HTTP,117.43.0.150:808,江西九江,5.869
,,,,,,
1分钟,2017/6/11 4:55,0.047,HTTPS,121.226.154.82:808,江苏盐城,0.237
,,,,,,
1分钟,2017/6/11 4:55,0.284,HTTPS,140.255.101.14:808,山东,1.421
,,,,,,
1分钟,2017/6/11 4:55,0.166,HTTPS,182.38.37.41:808,山东,0.833
,,,,,,
30天,2017/6/11 4:53,1.261,HTTPS,221.229.45.37:808,江苏扬州,6.305
,,,,,,
41分钟,2017/6/11 4:52,0.069,HTTPS,182.87.15.189:808,江西鹰潭,0.346
,,,,,,
29分钟,2017/6/11 4:51,0.071,HTTPS,60.184.173.155:808,浙江丽水,0.358
,,,,,,
9天,2017/6/11 4:45,0.458,HTTPS,218.64.93.239:808,江西吉安,2.291
,,,,,,
1天,2017/6/11 4:43,0.993,HTTP,61.144.229.210:8998,广东深圳,4.966
,,,,,,
1小时,2017/6/11 4:43,0.045,HTTP,115.215.69.8:808,浙江宁波,0.228
,,,,,,
22天,2017/6/11 4:41,0.304,HTTP,218.64.93.141:808,江西吉安,1.524
,,,,,,
10分钟,2017/6/11 4:41,0.055,HTTP,59.62.96.103:808,江西鹰潭,0.277
,,,,,,
18分钟,2017/6/11 4:33,0.22,HTTP,144.255.163.61:808,山东,1.101
,,,,,,
1分钟,2017/6/11 4:33,0.066,HTTPS,121.226.160.117:808,江苏,0.333
,,,,,,
124天,2017/6/11 4:30,0.058,HTTP,123.169.36.13:9999,山东烟台,0.294
,,,,,,
1分钟,2017/6/11 4:30,0.272,HTTP,182.38.108.162:808,山东,1.36
,,,,,,
1分钟,2017/6/11 4:30,0.052,HTTP,59.62.118.71:808,江西鹰潭,0.264
,,,,,,
22分钟,2017/6/11 4:23,1.227,HTTPS,182.45.109.234:808,山东,6.138
,,,,,,
55天,2017/6/11 4:22,0.37,HTTP,222.85.39.31:808,河南平顶山,1.851
,,,,,,
1分钟,2017/6/11 4:22,0.879,HTTPS,123.55.185.211:808,河南三门峡,4.396
,,,,,,
27天,2017/6/11 4:15,0.166,HTTPS,123.169.90.152:808,山东淄博,0.833
,,,,,,
69天,2017/6/11 4:15,0.297,HTTP,123.169.85.202:808,山东淄博,1.489
,,,,,,
11分钟,2017/6/11 4:11,0.033,HTTPS,222.94.151.148:808,江苏南京,0.166
,,,,,,
1分钟,2017/6/11 4:11,0.053,HTTPS,36.25.25.194:808,浙江,0.265
,,,,,,
1分钟,2017/6/11 4:11,0.051,HTTPS,114.239.251.155:808,江苏宿迁市泗阳县,0.256
,,,,,,
25分钟,2017/6/11 4:10,0.049,HTTP,123.163.166.118:808,河南三门峡,0.247
,,,,,,
51分钟,2017/6/11 4:02,0.05,HTTPS,115.220.5.30:808,浙江宁波,0.253
,,,,,,
15分钟,2017/6/11 4:01,0.098,HTTP,111.72.245.105:808,江西鹰潭,0.492
,,,,,,
1分钟,2017/6/11 4:00,0.071,HTTP,115.203.74.216:808,浙江台州,0.356
,,,,,,
1分钟,2017/6/11 4:00,0.055,HTTP,59.62.98.93:808,江西鹰潭,0.275
,,,,,,
1分钟,2017/6/11 4:00,0.959,HTTP,111.72.193.56:808,江西鹰潭,4.798
,,,,,,
1分钟,2017/6/11 4:00,0.064,HTTP,59.62.86.182:808,江西鹰潭,0.32
,,,,,,
19天,2017/6/11 4:00,0.364,HTTPS,115.220.148.215:808,浙江宁波,1.822
,,,,,,
1分钟,2017/6/11 4:00,0.274,HTTPS,121.226.153.123:808,江苏盐城,1.372
,,,,,,
44分钟,2017/6/11 3:55,0.1,HTTPS,111.72.229.86:808,江西鹰潭,0.502
,,,,,,
1分钟,2017/6/11 3:55,0.049,HTTPS,114.239.2.41:808,江苏宿迁,0.249
,,,,,,
32分钟,2017/6/11 3:54,0.07,HTTPS,123.163.163.187:808,河南三门峡,0.352
,,,,,,
29分钟,2017/6/11 3:51,0.043,HTTPS,183.149.50.31:808,浙江台州,0.216
,,,,,,
50分钟,2017/6/11 3:51,0.291,HTTPS,114.230.99.56:808,江苏扬州,1.458
,,,,,,
64天,2017/6/11 3:51,0.344,HTTPS,222.85.39.153:808,河南平顶山,1.72
,,,,,,
1分钟,2017/6/11 3:45,0.322,HTTP,117.43.0.182:808,江西九江,1.613
,,,,,,
15分钟,2017/6/11 3:45,0.068,HTTP,59.62.120.19:808,江西鹰潭,0.34
,,,,,,
1分钟,2017/6/11 3:45,0.141,HTTP,115.209.30.67:808,浙江金华,0.708
,,,,,,
83天,2017/6/11 3:44,0.033,HTTP,114.239.1.1:808,江苏宿迁,0.169
,,,,,,
53天,2017/6/11 3:41,0.088,HTTPS,49.83.11.181:808,江苏盐城,0.441
,,,,,,
19分钟,2017/6/11 3:41,0.089,HTTPS,183.149.32.82:808,浙江台州,0.448
,,,,,,
5小时,2017/6/11 3:41,0.652,HTTPS,123.55.189.113:808,河南三门峡,3.264
,,,,,,
11分钟,2017/6/11 3:41,0.102,HTTP,59.62.86.23:808,江西鹰潭,0.511
,,,,,,
4小时,2017/6/11 3:40,0.456,HTTPS,115.151.1.129:808,江西宜春,2.283
,,,,,,
1分钟,2017/6/11 3:33,0.054,HTTPS,115.203.85.219:808,浙江台州,0.271
,,,,,,
70天,2017/6/11 3:33,1.174,HTTP,221.229.46.91:808,江苏扬州,5.87
,,,,,,
21分钟,2017/6/11 3:32,0.14,HTTPS,111.72.244.174:808,江西鹰潭,0.704
,,,,,,
21分钟,2017/6/11 3:32,0.06,HTTPS,116.28.111.192:808,广东中山,0.301
,,,,,,
90天,2017/6/11 3:31,0.59,HTTP,114.239.1.208:808,江苏宿迁,2.953
,,,,,,
1分钟,2017/6/11 3:31,0.181,HTTP,114.239.0.194:808,江苏宿迁,0.909
,,,,,,
70天,2017/6/11 3:31,0.105,HTTP,171.13.37.18:808,河南,0.529
,,,,,,
303天,2017/6/11 3:31,1.034,HTTP,110.73.11.71:8123,广西防城港,5.171
,,,,,,
1分钟,2017/6/11 3:30,1.358,HTTP,125.106.92.170:808,浙江衢州,6.794
,,,,,,
1分钟,2017/6/11 3:30,0.483,HTTP,114.239.144.124:808,江苏宿迁市泗阳县,2.418
,,,,,,
1分钟,2017/6/11 3:22,0.227,HTTPS,59.62.118.229:808,江西鹰潭,1.135
,,,,,,
1分钟,2017/6/11 3:22,1.075,HTTPS,125.89.127.213:808,广东河源,5.378
,,,,,,
1分钟,2017/6/11 3:22,0.142,HTTPS,111.72.244.107:808,江西鹰潭,0.712
,,,,,,
1分钟,2017/6/11 3:16,0.972,HTTP,123.169.86.162:808,山东淄博,4.862
,,,,,,
1分钟,2017/6/11 3:16,0.796,HTTP,121.62.129.150:808,湖北黄冈,3.98
,,,,,,
1分钟,2017/6/11 3:15,0.071,HTTP,114.99.11.32:808,安徽安庆,0.356
,,,,,,
1分钟,2017/6/11 3:15,0.134,HTTP,218.64.93.38:808,江西吉安,0.67
,,,,,,
8小时,2017/6/11 3:12,0.363,HTTPS,123.169.86.59:808,山东淄博,1.819
,,,,,,
70天,2017/6/11 3:12,0.063,HTTP,115.220.0.5:808,浙江宁波,0.316
,,,,,,
1分钟,2017/6/11 3:11,0.091,HTTPS,140.250.139.252:808,山东,0.457
,,,,,,
1分钟,2017/6/11 3:11,0.047,HTTPS,218.64.92.223:808,江西吉安,0.237
,,,,,,
11天,2017/6/11 3:10,0.635,HTTP,123.55.186.104:808,河南三门峡,3.175
,,,,,,
472天,2017/6/11 3:03,0.058,HTTP,110.73.34.16:8123,广西防城港,0.293
,,,,,,
161天,2017/6/11 3:03,0.077,HTTP,110.73.31.9:8123,广西防城港,0.387
,,,,,,
29分钟,2017/6/11 3:03,0.234,HTTPS,110.72.31.9:8123,广西贵港,1.172
,,,,,,
35天,2017/6/11 3:01,1.408,HTTPS,121.226.170.135:808,江苏,7.044
,,,,,,
326天,2017/6/11 3:01,0.114,HTTP,110.73.52.225:8123,广西南宁,0.572
,,,,,,
496天,2017/6/11 3:01,0.842,HTTP,110.73.6.203:8123,广西防城港,4.21
,,,,,,
1分钟,2017/6/11 3:00,1.079,HTTPS,113.121.42.66:808,山东烟台,5.395
,,,,,,
1分钟,2017/6/11 2:55,0.1,HTTPS,113.58.232.57:808,海南海口,0.501
,,,,,,
23天,2017/6/11 2:53,0.825,HTTPS,123.55.152.178:808,河南开封,4.129
,,,,,,
22分钟,2017/6/11 2:52,0.667,HTTP,123.163.166.113:808,河南三门峡,3.338
,,,,,,
7小时,2017/6/11 2:52,1.319,HTTPS,180.121.131.54:808,江苏南通,6.599
,,,,,,
28天,2017/6/11 2:51,0.833,HTTP,115.220.5.162:808,浙江宁波,4.167
,,,,,,
49天,2017/6/11 2:51,0.128,HTTPS,117.43.1.109:808,江西九江,0.642
,,,,,,
1小时,2017/6/11 2:45,0.502,HTTPS,114.230.105.154:808,江苏扬州,2.514
,,,,,,
1分钟,2017/6/11 2:45,0.104,HTTP,222.134.171.144:808,山东枣庄,0.521
,,,,,,
1分钟,2017/6/11 2:44,1.454,HTTPS,222.134.171.73:808,山东枣庄,7.272
,,,,,,
1分钟,2017/6/11 2:44,0.843,HTTPS,36.26.154.60:808,浙江,4.218
,,,,,,
55天,2017/6/11 2:44,0.803,HTTPS,115.220.150.162:808,浙江宁波,4.018
,,,,,,
32分钟,2017/6/11 2:43,0.05,HTTPS,122.192.190.82:808,江苏徐州,0.251
,,,,,,
96天,2017/6/11 2:42,0.053,HTTP,119.5.1.51:808,四川南充,0.267
,,,,,,
56天,2017/6/11 2:33,0.046,HTTPS,115.215.70.86:808,浙江宁波,0.23
,,,,,,
20分钟,2017/6/11 2:32,0.503,HTTPS,171.39.39.65:8123,广西百色,2.519
,,,,,,
97天,2017/6/11 2:30,0.048,HTTP,119.5.0.23:808,四川南充,0.24
,,,,,,
8分钟,2017/6/11 2:30,0.286,HTTPS,115.220.0.165:808,浙江宁波,1.434
,,,,,,
1分钟,2017/6/11 2:30,0.052,HTTP,153.36.10.48:808,江苏,0.262
,,,,,,
1分钟,2017/6/11 2:30,1.521,HTTP,113.58.233.202:808,海南海口,7.607
,,,,,,
1小时,2017/6/11 2:30,0.043,HTTP,123.163.162.80:808,河南三门峡,0.218
,,,,,,
1小时,2017/6/11 2:23,0.046,HTTPS,60.184.173.69:808,浙江丽水,0.232
,,,,,,
22分钟,2017/6/11 2:23,0.26,HTTPS,144.255.122.191:808,山东,1.3
,,,,,,
1天,2017/6/11 2:22,0.027,HTTP,1.195.204.200:8118,河南三门峡,0.139
,,,,,,
1分钟,2017/6/11 2:22,0.202,HTTPS,125.113.115.29:808,浙江金华,1.011
,,,,,,
32天,2017/6/11 2:20,0.923,HTTP,115.220.7.237:808,浙江宁波,4.617
,,,,,,
40天,2017/6/11 2:16,0.663,HTTPS,175.155.143.140:808,四川德阳,3.316
,,,,,,
45天,2017/6/11 2:15,0.047,HTTPS,115.220.148.182:808,浙江宁波,0.235
,,,,,,
39分钟,2017/6/11 2:13,0.341,HTTPS,175.155.140.123:808,四川德阳,1.709
,,,,,,
1分钟,2017/6/11 2:11,0.256,HTTPS,175.155.137.18:808,四川德阳,1.283
,,,,,,
1分钟,2017/6/11 2:11,0.796,HTTPS,182.42.39.139:808,山东,3.98
,,,,,,
1小时,2017/6/11 2:11,0.073,HTTPS,120.84.100.140:808,广东珠海,0.367
,,,,,,
1分钟,2017/6/11 2:11,0.055,HTTPS,115.151.228.50:808,江西,0.277
,,,,,,
1分钟,2017/6/11 2:11,0.58,HTTPS,115.151.0.38:808,江西宜春,2.903
,,,,,,
1分钟,2017/6/11 2:11,0.06,HTTPS,175.155.141.162:808,四川德阳,0.302
,,,,,,
87天,2017/6/11 2:10,0.046,HTTP,119.5.1.25:808,四川南充,0.233
,,,,,,
101天,2017/6/11 2:05,0.062,HTTP,175.155.24.16:808,四川德阳,0.314
,,,,,,
29分钟,2017/6/11 2:02,0.159,HTTPS,171.38.177.153:8123,广西钦州,0.798
,,,,,,
3小时,2017/6/11 2:02,0.233,HTTP,58.47.91.57:8118,湖南常德,1.168
,,,,,,
4小时,2017/6/11 2:01,0.67,HTTPS,116.20.96.153:808,广东佛山,3.351
,,,,,,
1小时,2017/6/11 2:01,0.916,HTTPS,175.155.143.248:808,四川德阳,4.581
,,,,,,
1分钟,2017/6/11 2:00,0.073,HTTP,115.151.2.74:808,江西宜春,0.367
,,,,,,
1分钟,2017/6/11 2:00,0.636,HTTP,222.95.17.247:808,江苏南京,3.184
,,,,,,
42天,2017/6/11 2:00,0.336,HTTPS,59.62.167.218:808,江西宜春,1.684
,,,,,,
52天,2017/6/11 2:00,0.446,HTTP,218.64.93.212:808,江西吉安,2.23
,,,,,,
53天,2017/6/11 2:00,0.351,HTTP,218.64.93.250:808,江西吉安,1.755
,,,,,,
1分钟,2017/6/11 2:00,0.678,HTTPS,59.62.127.39:808,江西鹰潭,3.394
,,,,,,
1分钟,2017/6/11 2:00,0.062,HTTPS,115.151.2.74:808,江西宜春,0.312
,,,,,,
1分钟,2017/6/11 1:55,0.052,HTTPS,60.184.174.66:808,浙江丽水,0.262
,,,,,,
9分钟,2017/6/11 1:55,0.073,HTTP,114.239.2.43:808,江苏宿迁,0.368
,,,,,,
3小时,2017/6/11 1:52,0.197,HTTPS,123.170.255.31:808,山东滨州,0.987
,,,,,,
1分钟,2017/6/11 1:45,0.054,HTTP,115.202.160.233:808,浙江台州,0.274
,,,,,,
24天,2017/6/11 1:45,0.866,HTTP,117.43.0.122:808,江西九江,4.332
,,,,,,
1分钟,2017/6/11 1:45,1.248,HTTP,125.89.123.198:808,广东河源,6.24
,,,,,,
3小时,2017/6/11 1:40,0.192,HTTP,61.51.136.134:8118,北京,0.96
,,,,,,
52天,2017/6/11 1:35,0.057,HTTPS,171.13.37.96:808,河南,0.285
,,,,,,
1分钟,2017/6/11 1:33,0.051,HTTPS,114.230.104.130:808,江苏扬州,0.258
,,,,,,
42天,2017/6/11 1:22,1.361,HTTP,114.238.22.165:808,江苏淮安,6.805
,,,,,,
59天,2017/6/11 1:22,0.27,HTTPS,114.239.3.40:808,江苏宿迁,1.353
,,,,,,
1分钟,2017/6/11 1:22,0.858,HTTPS,115.212.63.143:808,浙江金华,4.29
,,,,,,
